K1135+043.550	-3.4 	-0.3 	-3.6 	-3.3 	-0.3 	-0.3 	0.0 	0.0 	0.0 	
K1135+044.200	-3.7 	-0.4 	-3.9 	-3.4 	-0.3 	-0.4 	0.0 	-0.2 	-0.2 	
K1135+044.850	-3.8 	-0.5 	-4.2 	-3.5 	-0.1 	-0.5 	0.0 	-0.4 	-0.4 	
K1135+045.500	-3.7 	-0.7 	-4.2 	-3.3 	-0.3 	-0.7 	0.0 	-0.4 	-0.4 	
K1135+046.151	-3.4 	-1.0 	-3.8 	-3.0 	-0.6 	-1.0 	0.0 	-0.4 	-0.4 	
K1135+046.801	-3.0 	-1.1 	-3.3 	-2.7 	-0.7 	-1.1 	0.0 	-0.4 	-0.4 	
K1135+047.451	-3.0 	-1.2 	-3.4 	-2.6 	-0.7 	-1.2 	0.0 	-0.4 	-0.4 	
K1135+048.101	-2.7 	-1.5 	-3.1 	-2.4 	-1.1 	-1.5 	0.0 	-0.4 	-0.4 	
K1135+048.751	-2.5 	-1.6 	-2.7 	-2.3 	-1.4 	-1.6 	0.0 	-0.2 	-0.2 	
K1135+049.402	-2.7 	-1.2 	-2.8 	-2.6 	-1.0 	-1.2 	0.0 	-0.2 	-0.2 	
K1135+050.052	-2.9 	-0.9 	-2.9 	-2.8 	-0.7 	-0.9 	0.0 	-0.2 	-0.2 	
K1135+050.702	-2.9 	-0.5 	-2.9 	-2.9 	-0.3 	-0.5 	0.0 	-0.1 	-0.1 	
K1135+051.352	-2.9 	-0.2 	-2.9 	-2.9 	-0.2 	-0.2 	0.0 	0.0 	0.0 	
K1135+052.003	-2.9 	0.1 	-3.0 	-2.7 	0.1 	0.1 	0.0 	0.0 	0.0 	
K1135+052.653	-2.9 	0.4 	-3.3 	-2.5 	0.4 	0.4 	0.0 	0.0 	0.0 	
K1135+053.303	-2.7 	0.9 	-3.2 	-2.3 	0.9 	0.9 	0.0 	-0.1 	-0.1 	
K1135+053.953	-2.5 	1.3 	-2.9 	-2.1 	1.5 	1.3 	0.0 	-0.2 	-0.2 	
K1135+054.604	-2.3 	1.7 	-2.5 	-2.0 	2.2 	1.7 	0.0 	-0.5 	-0.5 	
K1135+055.254	-1.9 	1.5 	-2.0 	-1.7 	2.1 	1.5 	0.0 	-0.6 	-0.6 	
K1135+055.904	-1.8 	1.6 	-2.1 	-1.5 	2.0 	1.6 	0.0 	-0.5 	-0.5 	
K1135+056.554	-2.1 	1.7 	-2.5 	-1.7 	2.3 	1.7 	0.0 	-0.5 	-0.5 	
K1135+057.204	-2.2 	1.8 	-2.6 	-1.7 	2.3 	1.8 	0.0 	-0.6 	-0.6 	
K1135+057.855	-2.1 	1.8 	-2.5 	-1.8 	2.2 	1.8 	0.0 	-0.4 	-0.4 	
K1135+058.505	-2.1 	1.8 	-2.2 	-1.9 	2.2 	1.8 	0.0 	-0.4 	-0.4 	
K1135+059.155	-2.2 	1.8 	-2.3 	-2.1 	2.3 	1.8 	0.0 	-0.5 	-0.5 	
K1135+059.805	-2.3 	1.8 	-2.5 	-2.0 	2.4 	1.8 	0.0 	-0.6 	-0.6 	
K1135+060.456	-2.3 	1.8 	-2.6 	-2.0 	2.4 	1.8 	0.0 	-0.6 	-0.6 	
K1135+061.106	-2.4 	1.8 	-2.7 	-2.0 	2.5 	1.8 	0.0 	-0.7 	-0.7 	
K1135+061.756	-2.3 	1.8 	-2.6 	-2.0 	2.4 	1.8 	0.0 	-0.6 	-0.6 	
K1135+062.406	-2.3 	1.8 	-2.6 	-1.9 	2.2 	1.8 	0.0 	-0.5 	-0.5 	
K1135+063.056	-2.3 	1.7 	-2.6 	-2.0 	2.0 	1.7 	0.0 	-0.3 	-0.3 	
K1135+063.707	-2.4 	1.8 	-2.7 	-2.1 	2.0 	1.8 	0.0 	-0.2 	-0.2 	
K1135+064.357	-2.2 	2.0 	-2.5 	-1.9 	2.3 	2.0 	0.0 	-0.2 	-0.2 	
K1135+065.007	-1.9 	1.9 	-2.3 	-1.6 	2.4 	1.9 	0.0 	-0.5 	-0.5 	
K1135+065.657	-1.7 	1.4 	-2.1 	-1.3 	1.9 	1.4 	0.0 	-0.6 	-0.6 	
K1135+066.308	-1.4 	1.0 	-1.7 	-1.0 	1.5 	1.0 	0.0 	-0.5 	-0.5 	
K1135+066.958	-1.0 	0.9 	-1.4 	-0.7 	1.4 	0.9 	0.0 	-0.5 	-0.5 	
K1135+067.608	-0.6 	1.0 	-1.0 	-0.3 	1.4 	1.0 	0.0 	-0.5 	-0.5 	
K1135+068.258	-1.0 	1.0 	-1.3 	-0.7 	1.6 	1.0 	0.0 	-0.6 	-0.6 	
K1135+068.909	-1.7 	1.1 	-1.9 	-1.4 	1.8 	1.1 	0.0 	-0.7 	-0.7 	
K1135+069.559	-2.3 	1.4 	-2.5 	-2.2 	2.0 	1.4 	0.0 	-0.7 	-0.7 	
K1135+070.209	-1.8 	1.5 	-2.0 	-1.6 	1.9 	1.5 	0.0 	-0.5 	-0.5 	
K1135+070.859	-1.3 	1.1 	-1.6 	-1.0 	1.5 	1.1 	0.0 	-0.5 	-0.5 	
K1135+071.509	-1.1 	0.8 	-1.5 	-0.8 	1.0 	0.8 	0.0 	-0.3 	-0.3 	
K1135+072.159	-1.2 	0.6 	-1.5 	-0.9 	0.8 	0.6 	0.0 	-0.3 	-0.3 	
K1135+072.809	-1.2 	0.2 	-1.4 	-0.9 	0.6 	0.2 	0.0 	-0.4 	-0.4 	
K1135+073.459	-1.2 	0.0 	-1.5 	-0.9 	0.5 	0.0 	0.0 	-0.5 	-0.5 	
K1135+074.110	-1.0 	-0.3 	-1.5 	-0.6 	0.2 	-0.3 	0.0 	-0.5 	-0.5 	
K1135+074.760	-0.9 	-0.4 	-1.3 	-0.6 	0.2 	-0.4 	0.0 	-0.6 	-0.6 	
K1135+075.410	-0.9 	-0.5 	-1.2 	-0.5 	0.0 	-0.5 	0.0 	-0.5 	-0.5 	
K1135+076.060	-0.9 	-0.6 	-1.3 	-0.5 	-0.1 	-0.6 	0.0 	-0.6 	-0.6 	
K1135+076.710	-1.1 	-0.8 	-1.6 	-0.6 	-0.3 	-0.8 	0.0 	-0.5 	-0.5 	
K1135+077.360	-1.4 	-1.0 	-1.8 	-1.0 	-0.3 	-1.0 	0.0 	-0.6 	-0.6 	
K1135+078.010	-1.5 	-1.4 	-1.8 	-1.3 	-0.7 	-1.4 	0.0 	-0.6 	-0.6 	
K1135+078.660	-1.6 	-1.7 	-1.9 	-1.3 	-1.2 	-1.7 	0.0 	-0.5 	-0.5 	
K1135+079.310	-1.4 	-2.0 	-1.8 	-0.9 	-1.4 	-2.0 	0.0 	-0.6 	-0.6 	
K1135+079.960	-1.1 	-2.4 	-1.7 	-0.6 	-1.6 	-2.4 	0.0 	-0.8 	-0.8 	
K1135+080.610	-1.0 	-2.8 	-1.4 	-0.7 	-2.0 	-2.8 	0.0 	-0.8 	-0.8 	
K1135+081.261	-0.9 	-2.8 	-1.1 	-0.6 	-2.1 	-2.8 	0.0 	-0.7 	-0.7 	
K1135+081.911	-0.7 	-2.5 	-1.0 	-0.5 	-2.0 	-2.5 	0.0 	-0.6 	-0.6 	
K1135+082.561	-0.4 	-2.2 	-0.7 	0.0 	-1.6 	-2.2 	0.0 	-0.5 	-0.5 	
K1135+083.211	-0.2 	-1.8 	-0.5 	0.2 	-1.4 	-1.8 	0.0 	-0.4 	-0.4 	
K1135+083.861	-0.2 	-1.5 	-0.5 	0.0 	-1.1 	-1.5 	0.0 	-0.4 	-0.4 	
K1135+084.511	-0.5 	-1.3 	-0.7 	-0.3 	-0.9 	-1.3 	0.0 	-0.4 	-0.4 	
K1135+085.161	-0.6 	-1.1 	-0.8 	-0.4 	-0.7 	-1.1 	0.0 	-0.4 	-0.4 	
K1135+085.811	-0.4 	-1.0 	-0.6 	-0.2 	-0.7 	-1.0 	0.0 	-0.3 	-0.3 	
K1135+086.461	-0.3 	-0.9 	-0.6 	0.0 	-0.8 	-0.9 	0.0 	-0.1 	-0.1 	
K1135+087.111	-0.1 	-0.8 	-0.4 	0.2 	-0.8 	-0.8 	0.0 	0.0 	0.0 	
K1135+087.762	-0.2 	-0.6 	-0.6 	0.1 	-0.5 	-0.6 	0.0 	-0.1 	-0.1 	
K1135+088.412	-0.3 	-0.4 	-0.7 	0.0 	-0.3 	-0.4 	0.0 	-0.1 	-0.1 	
K1135+089.062	-0.6 	0.0 	-1.0 	-0.2 	0.2 	0.0 	0.0 	-0.2 	-0.2 	
K1135+089.712	-0.8 	0.4 	-1.1 	-0.5 	0.8 	0.4 	0.0 	-0.4 	-0.4 	
K1135+090.362	-0.8 	0.6 	-1.2 	-0.5 	1.0 	0.6 	0.0 	-0.4 	-0.4 	
K1135+091.012	-0.7 	0.8 	-1.1 	-0.3 	1.2 	0.8 	0.0 	-0.4 	-0.4 	
K1135+091.662	-0.6 	1.0 	-0.9 	-0.2 	1.5 	1.0 	0.0 	-0.5 	-0.5 	
K1135+092.312	-0.7 	1.0 	-1.0 	-0.4 	1.6 	1.0 	0.0 	-0.6 	-0.6 	
K1135+092.962	-0.7 	1.1 	-1.1 	-0.4 	1.7 	1.1 	0.0 	-0.6 	-0.6 	
K1135+093.612	-0.8 	1.1 	-1.3 	-0.2 	1.6 	1.1 	0.0 	-0.5 	-0.5 	
K1135+094.262	-0.5 	1.2 	-1.1 	0.0 	1.7 	1.2 	0.0 	-0.5 	-0.5 	
K1135+094.913	-0.6 	1.3 	-1.0 	-0.1 	2.0 	1.3 	0.0 	-0.6 	-0.6 	
K1135+095.563	-0.5 	1.4 	-1.0 	-0.1 	2.2 	1.4 	0.0 	-0.8 	-0.8 	
K1135+096.213	-0.4 	1.6 	-0.9 	0.0 	2.5 	1.6 	0.0 	-0.9 	-0.9 	
K1135+096.863	-0.3 	1.5 	-0.7 	0.1 	2.4 	1.5 	0.0 	-0.9 	-0.9 	
K1135+097.513	-0.1 	1.3 	-0.4 	0.3 	2.0 	1.3 	0.0 	-0.7 	-0.7 	
K1135+098.163	-0.2 	1.3 	-0.5 	0.2 	2.1 	1.3 	0.0 	-0.8 	-0.8 	
K1135+098.813	-0.2 	1.1 	-0.5 	0.1 	1.7 	1.1 	0.0 	-0.7 	-0.7 	
K1135+099.463	-0.1 	0.9 	-0.5 	0.3 	1.4 	0.9 	0.0 	-0.5 	-0.5 	
K1135+100.113	-0.1 	0.8 	-0.5 	0.3 	1.0 	0.8 	0.0 	-0.3 	-0.3 	
K1135+100.763	-0.2 	0.7 	-0.5 	0.1 	0.9 	0.7 	0.0 	-0.2 	-0.2 	
K1135+101.413	-0.2 	0.9 	-0.5 	0.1 	1.2 	0.9 	0.0 	-0.3 	-0.3 	
K1135+102.064	-0.3 	1.0 	-0.6 	0.0 	1.5 	1.0 	0.0 	-0.4 	-0.4 	
K1135+102.714	-0.4 	0.9 	-0.6 	-0.2 	1.3 	0.9 	0.0 	-0.4 	-0.4 	
K1135+103.364	-0.4 	0.9 	-0.7 	-0.2 	1.4 	0.9 	0.0 	-0.5 	-0.5 	
K1135+104.014	-0.4 	0.6 	-0.7 	-0.1 	1.2 	0.6 	0.0 	-0.6 	-0.6 	
K1135+104.664	-0.3 	0.3 	-0.6 	0.1 	1.0 	0.3 	0.0 	-0.7 	-0.7 	
K1135+105.314	-0.3 	0.0 	-0.6 	0.0 	0.7 	0.0 	0.0 	-0.7 	-0.7 	
K1135+105.964	-0.4 	-0.6 	-0.7 	-0.1 	0.0 	-0.6 	0.0 	-0.6 	-0.6 	
K1135+106.614	-0.4 	-1.1 	-0.7 	-0.1 	-0.4 	-1.1 	0.0 	-0.7 	-0.7 	
K1135+107.264	-0.5 	-1.3 	-0.8 	-0.1 	-0.7 	-1.3 	0.0 	-0.6 	-0.6 	
K1135+107.914	-0.5 	-1.5 	-0.8 	-0.2 	-0.9 	-1.5 	0.0 	-0.7 	-0.7 	
K1135+108.564	-0.7 	-1.8 	-1.1 	-0.3 	-1.2 	-1.8 	0.0 	-0.5 	-0.5 	
K1135+109.215	-1.1 	-2.0 	-1.6 	-0.6 	-1.5 	-2.0 	0.0 	-0.5 	-0.5 	
K1135+109.865	-1.2 	-2.3 	-1.7 	-0.7 	-1.7 	-2.3 	0.0 	-0.5 	-0.5 	
K1135+110.515	-1.1 	-2.5 	-1.6 	-0.7 	-2.0 	-2.5 	0.0 	-0.5 	-0.5 	
K1135+111.165	-1.1 	-2.5 	-1.5 	-0.7 	-2.0 	-2.5 	0.0 	-0.5 	-0.5 	
K1135+111.815	-0.9 	-2.8 	-1.3 	-0.4 	-2.3 	-2.8 	0.0 	-0.5 	-0.5 	
K1135+112.465	-0.6 	-3.1 	-1.1 	-0.1 	-2.6 	-3.1 	0.0 	-0.6 	-0.6 	
K1135+113.115	-0.4 	-3.2 	-0.9 	0.1 	-2.8 	-3.2 	0.0 	-0.5 	-0.5 	
K1135+113.765	-0.5 	-3.1 	-0.8 	-0.1 	-2.6 	-3.1 	0.0 	-0.5 	-0.5 	
K1135+114.415	-0.6 	-2.9 	-0.9 	-0.2 	-2.4 	-2.9 	0.0 	-0.6 	-0.6 	
K1135+115.065	-0.8 	-2.8 	-1.3 	-0.4 	-2.2 	-2.8 	0.0 	-0.5 	-0.5 	
K1135+115.716	-0.8 	-2.6 	-1.2 	-0.4 	-2.2 	-2.6 	0.0 	-0.4 	-0.4 	
K1135+116.366	-0.7 	-2.4 	-1.0 	-0.4 	-2.1 	-2.4 	0.0 	-0.3 	-0.3 	
K1135+117.016	-0.6 	-2.0 	-0.8 	-0.4 	-1.7 	-2.0 	0.0 	-0.3 	-0.3 	
K1135+117.666	-0.5 	-1.7 	-0.7 	-0.3 	-1.4 	-1.7 	0.0 	-0.2 	-0.2 	
K1135+118.316	-0.5 	-1.2 	-0.7 	-0.3 	-1.1 	-1.2 	0.0 	-0.2 	-0.2 	
K1135+118.966	-0.3 	-0.8 	-0.6 	-0.1 	-0.6 	-0.8 	0.0 	-0.2 	-0.2 	
K1135+119.616	-0.3 	-0.6 	-0.5 	-0.1 	-0.4 	-0.6 	0.0 	-0.2 	-0.2 	
K1135+120.266	-0.2 	-0.2 	-0.4 	0.0 	0.0 	-0.2 	0.0 	-0.3 	-0.3 	
K1135+120.916	-0.4 	0.1 	-0.5 	-0.2 	0.3 	0.1 	0.0 	-0.3 	-0.3 	
K1135+121.566	-0.4 	0.3 	-0.6 	-0.3 	0.6 	0.3 	0.0 	-0.3 	-0.3 	
K1135+122.216	-0.6 	0.5 	-0.8 	-0.4 	0.7 	0.5 	0.0 	-0.3 	-0.3 	
K1135+122.867	-0.8 	0.6 	-1.1 	-0.6 	0.7 	0.6 	0.0 	-0.2 	-0.2 	
K1135+123.517	-1.0 	0.5 	-1.3 	-0.6 	0.5 	0.5 	0.0 	0.0 	0.0 	
K1135+124.167	-1.2 	0.4 	-1.5 	-0.8 	0.4 	0.6 	0.0 	0.2 	0.2 	
K1135+124.817	-1.2 	0.4 	-1.4 	-0.9 	0.4 	0.5 	0.0 	0.1 	0.1 	
K1135+125.467	-1.1 	0.3 	-1.5 	-0.7 	0.3 	0.3 	0.0 	0.0 	0.0 	
K1135+126.117	-1.0 	0.4 	-1.5 	-0.6 	0.6 	0.4 	0.0 	-0.2 	-0.2 	
K1135+126.767	-0.9 	0.3 	-1.5 	-0.4 	0.6 	0.3 	0.0 	-0.2 	-0.2 	
K1135+127.417	-0.6 	0.2 	-1.1 	-0.2 	0.2 	0.3 	0.0 	0.1 	0.1 	
K1135+128.067	-0.5 	0.2 	-1.0 	0.0 	0.2 	0.4 	0.0 	0.3 	0.3 	
K1135+128.717	-0.3 	0.4 	-0.9 	0.2 	0.4 	0.5 	0.0 	0.2 	0.2 	
K1135+129.367	-0.4 	0.4 	-1.2 	0.4 	0.5 	0.4 	0.0 	0.0 	0.0 	
K1135+130.018	-0.3 	0.3 	-1.2 	0.6 	0.5 	0.3 	0.0 	-0.2 	-0.2 	
K1135+130.668	0.0 	0.4 	-0.8 	0.8 	0.7 	0.4 	0.0 	-0.3 	-0.3 	
K1135+131.318	0.1 	-0.2 	-0.6 	0.7 	0.0 	-0.2 	0.0 	-0.2 	-0.2 	
K1135+131.968	0.1 	-0.6 	-0.6 	0.8 	-0.5 	-0.6 	0.0 	-0.1 	-0.1 	
K1135+132.618	0.2 	-0.5 	-0.5 	0.9 	-0.5 	-0.5 	0.0 	0.1 	0.1 	
K1135+133.268	0.3 	-0.3 	-0.5 	1.0 	-0.3 	-0.3 	0.0 	0.0 	0.0 	
K1135+133.918	0.2 	-0.2 	-0.5 	0.8 	-0.1 	-0.2 	0.0 	-0.1 	-0.1 	
K1135+134.568	-0.3 	-0.2 	-0.8 	0.3 	-0.1 	-0.2 	0.0 	-0.2 	-0.2 	
K1135+135.218	-0.4 	-0.4 	-1.0 	0.1 	0.0 	-0.4 	0.0 	-0.5 	-0.5 	
K1135+135.868	-0.6 	-0.6 	-1.1 	0.0 	-0.1 	-0.6 	0.0 	-0.5 	-0.5 	
K1135+136.518	-0.5 	-0.8 	-1.1 	0.1 	-0.3 	-0.8 	0.0 	-0.5 	-0.5 	
K1135+137.169	-0.4 	-0.9 	-1.0 	0.2 	-0.6 	-0.9 	0.0 	-0.4 	-0.4 	
K1135+137.819	-0.6 	-1.0 	-1.3 	0.0 	-0.7 	-1.0 	0.0 	-0.4 	-0.4 	
K1135+138.469	-0.7 	-1.3 	-1.3 	0.0 	-0.8 	-1.3 	0.0 	-0.4 	-0.4 	
K1135+139.119	-0.6 	-1.7 	-1.2 	0.0 	-1.2 	-1.7 	0.0 	-0.5 	-0.5 	
K1135+139.769	-0.6 	-2.1 	-1.3 	0.0 	-1.6 	-2.1 	0.0 	-0.5 	-0.5 	
K1135+140.419	0.0 	-2.5 	-0.6 	0.6 	-2.1 	-2.5 	0.0 	-0.4 	-0.4 	
K1135+141.069	0.6 	-2.5 	-0.1 	1.3 	-2.2 	-2.5 	0.0 	-0.3 	-0.3 	
K1135+141.719	0.3 	-2.8 	-0.4 	1.1 	-2.4 	-2.8 	0.0 	-0.4 	-0.4 	
K1135+142.369	0.0 	-3.0 	-0.7 	0.8 	-2.4 	-3.0 	0.0 	-0.6 	-0.6 	
K1135+143.019	-0.2 	-3.4 	-1.0 	0.6 	-2.8 	-3.4 	0.0 	-0.7 	-0.7 	
K1135+143.669	-0.4 	-3.9 	-1.2 	0.3 	-3.2 	-3.9 	0.0 	-0.7 	-0.7 	
K1135+144.320	-0.4 	-4.6 	-1.0 	0.3 	-4.0 	-4.6 	0.0 	-0.5 	-0.5 	
K1135+144.970	-0.1 	-4.8 	-0.6 	0.4 	-4.5 	-4.8 	0.0 	-0.3 	-0.3 	
K1135+145.620	0.1 	-4.7 	-0.3 	0.6 	-4.5 	-4.7 	0.0 	-0.2 	-0.2 	
K1135+146.270	0.1 	-4.4 	-0.4 	0.6 	-4.1 	-4.4 	0.0 	-0.3 	-0.3 	
K1135+146.920	0.0 	-4.4 	-0.5 	0.5 	-3.9 	-4.4 	0.0 	-0.4 	-0.4 	
K1135+147.570	0.2 	-4.1 	-0.3 	0.7 	-3.4 	-4.1 	0.0 	-0.7 	-0.7 	
K1135+148.220	0.3 	-3.8 	-0.2 	0.9 	-3.2 	-3.8 	0.0 	-0.6 	-0.6 	
K1135+148.870	0.4 	-3.5 	-0.2 	1.0 	-3.0 	-3.5 	0.0 	-0.5 	-0.5 	
K1135+149.520	0.2 	-3.2 	-0.4 	0.9 	-2.9 	-3.2 	0.0 	-0.3 	-0.3 	
K1135+150.170	0.0 	-2.8 	-0.6 	0.6 	-2.7 	-2.8 	0.0 	-0.2 	-0.2 	
K1135+150.821	-0.2 	-2.8 	-0.8 	0.4 	-2.6 	-2.8 	0.0 	-0.1 	-0.1 	
K1135+151.471	-0.4 	-2.6 	-1.0 	0.2 	-2.6 	-2.6 	0.0 	0.0 	0.0 	
K1135+152.121	-0.6 	-2.3 	-1.3 	0.0 	-2.3 	-2.3 	0.0 	0.0 	0.0 	
K1135+152.771	-0.8 	-2.0 	-1.6 	0.0 	-2.0 	-2.0 	0.0 	0.0 	0.0 	
K1135+153.421	-1.1 	-1.7 	-2.0 	-0.2 	-1.4 	-1.7 	0.0 	-0.3 	-0.3 	
K1135+154.071	-1.4 	-1.6 	-2.3 	-0.6 	-1.2 	-1.6 	0.0 	-0.4 	-0.4 	
K1135+154.721	-1.5 	-1.6 	-2.4 	-0.7 	-1.2 	-1.6 	0.0 	-0.4 	-0.4 	
K1135+155.371	-1.6 	-1.4 	-2.4 	-0.9 	-1.1 	-1.4 	0.0 	-0.3 	-0.3 	
K1135+156.021	-1.6 	-1.3 	-2.3 	-0.9 	-0.9 	-1.3 	0.0 	-0.4 	-0.4 	
K1135+156.671	-1.3 	-1.2 	-1.9 	-0.6 	-0.6 	-1.2 	0.0 	-0.6 	-0.6 	
K1135+157.321	-0.8 	-1.0 	-1.5 	-0.1 	-0.4 	-1.0 	0.0 	-0.6 	-0.6 	
K1135+157.972	-0.3 	-1.0 	-1.0 	0.3 	-0.4 	-1.0 	0.0 	-0.6 	-0.6 	
K1135+158.622	0.2 	-1.0 	-0.5 	0.8 	-0.4 	-1.0 	0.0 	-0.6 	-0.6 	
K1135+159.272	0.1 	-1.0 	-0.6 	0.7 	-0.1 	-1.0 	0.0 	-0.9 	-0.9 	
K1135+159.922	-0.2 	-1.0 	-0.9 	0.5 	0.0 	-1.0 	0.0 	-1.0 	-1.0 	
K1135+160.572	-0.5 	-1.0 	-1.1 	0.1 	0.0 	-1.0 	0.0 	-1.0 	-1.0 	
K1135+161.222	-0.7 	-1.0 	-1.2 	-0.1 	-0.2 	-1.0 	0.0 	-0.8 	-0.8 	
K1135+161.872	-0.5 	-1.1 	-1.1 	0.2 	-0.6 	-1.1 	0.0 	-0.5 	-0.5 	
K1135+162.522	-0.6 	-1.4 	-1.2 	-0.1 	-1.0 	-1.4 	0.0 	-0.4 	-0.4 	
K1135+163.172	-0.6 	-1.5 	-1.1 	-0.1 	-1.0 	-1.5 	0.0 	-0.5 	-0.5 	
K1135+163.821	-0.4 	-1.7 	-0.8 	0.1 	-1.4 	-1.7 	0.0 	-0.3 	-0.3 	
K1135+164.471	-0.3 	-1.4 	-0.7 	0.2 	-1.2 	-1.4 	0.0 	-0.3 	-0.3 	
K1135+165.121	-0.5 	-1.4 	-1.1 	0.0 	-0.9 	-1.4 	0.0 	-0.5 	-0.5 	
K1135+165.771	-0.5 	-1.5 	-1.2 	0.1 	-1.0 	-1.5 	0.0 	-0.5 	-0.5 	
K1135+166.421	-0.3 	-1.4 	-1.0 	0.3 	-0.9 	-1.4 	0.0 	-0.5 	-0.5 	
K1135+167.071	-0.1 	-1.2 	-0.8 	0.5 	-0.8 	-1.2 	0.0 	-0.4 	-0.4 	
K1135+167.721	-0.2 	-1.1 	-0.8 	0.4 	-0.6 	-1.1 	0.0 	-0.5 	-0.5 	
K1135+168.371	-0.5 	-1.1 	-1.0 	-0.1 	-0.5 	-1.1 	0.0 	-0.6 	-0.6 	
K1135+169.020	-0.8 	-1.7 	-1.1 	-0.4 	-1.0 	-1.7 	0.0 	-0.7 	-0.7 	
K1135+169.670	-0.7 	-1.9 	-1.1 	-0.3 	-1.2 	-1.9 	0.0 	-0.7 	-0.7 	
K1135+170.320	-0.4 	-2.1 	-0.8 	0.1 	-1.5 	-2.1 	0.0 	-0.6 	-0.6 	
K1135+170.970	0.0 	-2.3 	-0.5 	0.6 	-1.8 	-2.3 	0.0 	-0.5 	-0.5 	
K1135+171.620	0.1 	-2.4 	-0.4 	0.6 	-1.8 	-2.4 	0.0 	-0.6 	-0.6 	
K1135+172.270	0.1 	-2.6 	-0.4 	0.6 	-1.9 	-2.6 	0.0 	-0.7 	-0.7 	
K1135+172.920	-0.1 	-2.6 	-0.7 	0.5 	-1.8 	-2.6 	0.0 	-0.8 	-0.8 	
K1135+173.570	-0.3 	-2.7 	-0.9 	0.4 	-1.9 	-2.7 	0.0 	-0.8 	-0.8 	
K1135+174.219	-0.2 	-2.9 	-0.9 	0.5 	-2.3 	-2.9 	0.0 	-0.6 	-0.6 	
K1135+174.869	-0.1 	-3.2 	-0.7 	0.4 	-2.8 	-3.2 	0.0 	-0.4 	-0.4 	
K1135+175.519	0.0 	-3.6 	-0.5 	0.6 	-3.4 	-3.6 	0.0 	-0.2 	-0.2 	
K1135+176.169	0.0 	-4.0 	-0.6 	0.6 	-3.8 	-4.0 	0.0 	-0.2 	-0.2 	
K1135+176.819	0.0 	-4.5 	-0.6 	0.6 	-4.2 	-4.5 	0.0 	-0.3 	-0.3 	
K1135+177.469	-0.2 	-4.8 	-0.9 	0.4 	-4.6 	-4.8 	0.0 	-0.2 	-0.2 	
K1135+178.119	-0.1 	-5.0 	-0.6 	0.5 	-4.8 	-5.0 	0.0 	-0.1 	-0.1 	
K1135+178.769	0.0 	-4.8 	-0.5 	0.5 	-4.6 	-4.8 	0.0 	-0.2 	-0.2 	
K1135+179.418	0.2 	-4.6 	-0.4 	0.8 	-4.2 	-4.6 	0.0 	-0.4 	-0.4 	
K1135+180.068	0.1 	-4.4 	-0.5 	0.7 	-3.9 	-4.4 	0.0 	-0.5 	-0.5 	
K1135+180.718	0.0 	-4.1 	-0.5 	0.6 	-3.6 	-4.1 	0.0 	-0.5 	-0.5 	
K1135+181.368	0.0 	-3.9 	-0.5 	0.5 	-3.5 	-3.9 	0.0 	-0.4 	-0.4 	
K1135+182.018	0.1 	-3.6 	-0.5 	0.6 	-3.4 	-3.6 	0.0 	-0.3 	-0.3 	
K1135+182.668	0.4 	-3.4 	-0.2 	0.9 	-3.2 	-3.4 	0.0 	-0.2 	-0.2 	
K1135+183.318	0.4 	-3.1 	-0.2 	1.0 	-3.0 	-3.1 	0.0 	-0.1 	-0.1 	
K1135+183.967	0.3 	-2.8 	-0.2 	0.8 	-2.7 	-2.8 	0.0 	-0.1 	-0.1 	
K1135+184.617	0.1 	-2.5 	-0.4 	0.6 	-2.2 	-2.5 	0.0 	-0.3 	-0.3 	
K1135+185.267	0.0 	-2.3 	-0.5 	0.5 	-2.0 	-2.3 	0.0 	-0.3 	-0.3 	
K1135+185.917	0.1 	-2.0 	-0.3 	0.6 	-1.7 	-2.0 	0.0 	-0.4 	-0.4 	
K1135+186.567	0.5 	-1.7 	0.1 	1.0 	-1.4 	-1.7 	0.0 	-0.3 	-0.3 	
K1135+187.217	0.5 	-1.5 	0.1 	1.0 	-1.1 	-1.5 	0.0 	-0.4 	-0.4 	
K1135+187.867	0.7 	-1.4 	0.3 	1.2 	-1.1 	-1.4 	0.0 	-0.4 	-0.4 	
K1135+188.517	0.7 	-1.5 	0.3 	1.2 	-1.2 	-1.5 	0.0 	-0.2 	-0.2 	
K1135+189.166	0.7 	-1.3 	0.3 	1.1 	-1.0 	-1.3 	0.0 	-0.3 	-0.3 	
K1135+189.816	0.5 	-1.2 	0.1 	0.9 	-1.0 	-1.2 	0.0 	-0.3 	-0.3 	
K1135+190.466	0.6 	-1.2 	0.1 	1.0 	-0.9 	-1.2 	0.0 	-0.3 	-0.3 	
K1135+191.116	0.7 	-1.2 	0.2 	1.2 	-0.8 	-1.2 	0.0 	-0.4 	-0.4 	
K1135+191.766	0.5 	-1.1 	0.0 	0.9 	-0.6 	-1.1 	0.0 	-0.6 	-0.6 	
K1135+192.416	0.4 	-1.1 	0.0 	0.8 	-0.3 	-1.1 	0.0 	-0.8 	-0.8 	
K1135+193.066	0.6 	-1.1 	0.2 	1.0 	-0.2 	-1.1 	0.0 	-0.9 	-0.9 	
K1135+193.716	0.8 	-1.3 	0.4 	1.3 	-0.4 	-1.3 	0.0 	-0.9 	-0.9 	
K1135+194.365	0.8 	-1.4 	0.3 	1.3 	-0.5 	-1.4 	0.0 	-0.9 	-0.9 	
